Deal Id,Merchant Id,Merchant,Start Date,End Date,Publish Date,Title,Image(big),Tracking URL,Image(small),Category,Description,Restrictions,Keywords,Coupon Code,Edit Date
1201881,68967,Cafago,2024-07-19 00:00:00.0,2024-08-31 00:00:00.0,2024-07-19 03:54:25.5,"59% OFF,?82.69 Flashfish 18V/60W Portable Solar Panel,free shipping",https://img.tttcdn.com/product/xy/2000/2000/p/gu1/F/U/FX-SP-TSP18V60W-EU/FX-SP-TSP18V60W-EU-1-c6ac-Og0X.jpg,https://www.shareasale.com/u.cfm?d=1201881&m=68967&u=233101,https://img.tttcdn.com/product/xy/60/60/p/gu1/F/U/FX-SP-TSP18V60W-EU/FX-SP-TSP18V60W-EU-1-c6ac-Og0X.jpg,Smart Home System,Get 59% OFF Flashfish 18V/60W Portable Solar Panel Foldable Solar Charger with DC Output for Portable Power Station USB-C/QC3.0 Output Port for Phones Company Camping RV Travel,,"cafago£¨discounts,free shipping,Flashfish 18V/60W Portable Solar Panel",,2024-07-19 03:54:25.5
1201880,68967,Cafago,2024-07-19 00:00:00.0,2024-08-31 00:00:00.0,2024-07-19 03:54:25.5,"52% OFF,?464.99 OUKITEL PV400E 400W Solar Panel Charger,free shipping",https://img.tttcdn.com/product/xy/2000/2000/p/gu1/F/U/FX-KM-PV400-EU/FX-KM-PV400-EU-1-66f9-HhVv.jpg,https://www.shareasale.com/u.cfm?d=1201880&m=68967&u=233101,https://img.tttcdn.com/product/xy/60/60/p/gu1/F/U/FX-KM-PV400-EU/FX-KM-PV400-EU-1-66f9-HhVv.jpg,Smart Home System,Get 52% OFF OUKITEL PV400E 400W Solar Panel Charger IPX4 Waterproof Foldable Solar Panel with DC Output for PV400E Power Station Generator Tablets Battery Packs Portable Foldable Solar Charger for Summer Camping Van RV Traveling,,"cafago£¨discounts,free shipping,OUKITEL PV400E 400W Solar Panel",,2024-07-19 03:54:25.5
1201879,68967,Cafago,2024-07-19 00:00:00.0,2024-08-31 00:00:00.0,2024-07-19 03:54:25.5,"64% OFF,?247.39 OUKITEL Solar Panel PV200 200 Watt Foldable Solar Panel,free shipping",https://img.tttcdn.com/product/xy/2000/2000/p/gu1/F/U/FX-KM-PV200-EU/FX-KM-PV200-EU-1-1e0f-w3vN.jpg,https://www.shareasale.com/u.cfm?d=1201879&m=68967&u=233101,https://img.tttcdn.com/product/xy/60/60/p/gu1/F/U/FX-KM-PV200-EU/FX-KM-PV200-EU-1-1e0f-w3vN.jpg,Smart Home System,Get 64% OFF OUKITEL Solar Panel PV200 200 Watt Foldable Solar Panel for Power Station Solar Generator Charging P2001/CN505/P501 Portable Adjustable Kickstands Angle Suitable for RV Camping Blackout,,"cafago£¨discounts,free shipping,OUKITEL Solar Panel",,2024-07-19 03:54:25.5
1201878,68967,Cafago,2024-07-19 00:00:00.0,2024-08-31 00:00:00.0,2024-07-19 03:54:25.5,"42% OFF,?296.69 TTWEN 12V 100Ah LiFePO4 Lithium Battery Pack,free shipping",https://img.tttcdn.com/product/xy/2000/2000/p/gu1/F/U/FX-SW-12-100TT-BT-EU/FX-SW-12-100TT-BT-EU-1-c4bb-w7ky.jpg,https://www.shareasale.com/u.cfm?d=1201878&m=68967&u=233101,https://img.tttcdn.com/product/xy/60/60/p/gu1/F/U/FX-SW-12-100TT-BT-EU/FX-SW-12-100TT-BT-EU-1-c4bb-w7ky.jpg,Smart Home System,"Get 42% OFF TTWEN 12V 100Ah LiFePO4 Lithium Battery Pack Backup Power Supply, with Bluetooth Function, 1280Wh power, 4000+ Deep Cycle, Built-in 100A BMS Supports Series/Parallel Connection for RVs, Yachts, Solar, Drag Motors, Off-grid Power Supplies",,"cafago£¨discounts,free shipping,TTWEN 12V 100Ah LiFePO4 Lithium Battery Pack",,2024-07-19 03:54:25.5
1201877,68967,Cafago,2024-07-19 00:00:00.0,2024-08-31 00:00:00.0,2024-07-19 03:54:25.5,"49% OFF,?461.99 TTWEN 12V 200Ah LiFePO4 Lithium Battery Pack,free shipping",https://img.tttcdn.com/product/xy/2000/2000/p/gu1/F/U/FX-SW-TTW12-200EU/FX-SW-TTW12-200EU-1-deb7-VcRc.jpg,https://www.shareasale.com/u.cfm?d=1201877&m=68967&u=233101,https://img.tttcdn.com/product/xy/60/60/p/gu1/F/U/FX-SW-TTW12-200EU/FX-SW-TTW12-200EU-1-deb7-VcRc.jpg,Smart Home System,"Get 49% OFF TTWEN 12V 200Ah LiFePO4 Lithium Battery Pack Backup Power, 2560Wh Energy, 46.29lb light weight, Support in Series/Parallel, 4000+ Deep Cycles, Built-in 100A BMS,Perfect for Replacing Most of Backup Power, RV, Boats, Solar, Trolling motor, Off-Grid",,"cafago£¨discounts,free shipping,TTWEN 12V 200Ah LiFePO4 Lithium Battery Pack",,2024-07-19 03:54:25.5
1201876,68967,Cafago,2024-07-19 00:00:00.0,2024-08-31 00:00:00.0,2024-07-19 03:54:25.5,"32% OFF,?275.19 TTWEN 12V 100Ah LiFePO4 Lithium Battery Pack,free shipping",https://img.tttcdn.com/product/xy/2000/2000/p/gu1/F/2/FX-SW-LFP12-100TN-EU2/FX-SW-LFP12-100TN-EU2-1-7001-bR75.jpg,https://www.shareasale.com/u.cfm?d=1201876&m=68967&u=233101,https://img.tttcdn.com/product/xy/60/60/p/gu1/F/2/FX-SW-LFP12-100TN-EU2/FX-SW-LFP12-100TN-EU2-1-7001-bR75.jpg,Smart Home System,"Get 32% OFF TTWEN 12V 100Ah LiFePO4 Lithium Battery Pack Backup Power Supply, 1280Wh Energy, 4000+ Deep Cycle Support Series/Parallel Connection for Replacement of Most Backup Power Supplies, RV, Boat, Trolling Motor (Without Display Screen)",,"cafago£¨discounts,free shipping,LANPWR 12V 200Ah LiFePO4 Lithium Battery Pack",,2024-07-19 03:54:25.5
1201875,68967,Cafago,2024-07-19 00:00:00.0,2024-08-31 00:00:00.0,2024-07-19 03:54:25.5,"57% OFF,?455.69 LANPWR 12V 200Ah LiFePO4 Lithium Battery Pack,free shipping",https://img.tttcdn.com/product/xy/2000/2000/p/gu1/F/U/FX-SW-LFP12-200LP-EU/FX-SW-LFP12-200LP-EU-1-937e-R9kH.jpg,https://www.shareasale.com/u.cfm?d=1201875&m=68967&u=233101,https://img.tttcdn.com/product/xy/60/60/p/gu1/F/U/FX-SW-LFP12-200LP-EU/FX-SW-LFP12-200LP-EU-1-937e-R9kH.jpg,Smart Home System,"Get 57% OFF LANPWR 12V 200Ah LiFePO4 Lithium Battery Pack Backup Power, 2560Wh Energy, 46.29lb light weight, Support in Series/Parallel, 4000+ Deep Cycles, Built-in 100A BMS,Perfect for Replacing Most of Backup Power, RV, Boats, Solar, Trolling motor, Off-Grid",,"cafago£¨discounts,free shipping,LANPWR 12V 200Ah LiFePO4 Lithium Battery Pack",,2024-07-19 03:54:25.5
1201845,130244,"LONGSTAR (HK) IMP &amp; EXP CO., LIMITED",2024-07-19 00:00:00.0,2024-08-18 00:00:00.0,2024-07-19 03:09:22.21,"2024 New UPGRADE  Lace  Sale + Extra 15% OFF ",,https://www.shareasale.com/u.cfm?d=1201845&m=130244&u=233101,,,,,,MD15,2024-07-19 03:09:22.21
1201825,140031,EGOHOME,2024-07-19 00:00:00.0,2025-08-18 00:00:00.0,2024-07-19 01:50:46.597,5% OFF sitewide,,https://www.shareasale.com/u.cfm?d=1201825&m=140031&u=233101,,Mattress,5% off the entire order site-wide.,,,save5,2024-07-19 01:53:04.93
1170402,100203,Chicmi,2024-07-18 00:00:00.0,2024-08-07 00:00:00.0,2024-07-18 14:10:13.54,"Allegra James Online Sample Sale (U,S)",https://d3e5kk0afz85hq.cloudfront.net/4360817-preview.jpg,https://www.shareasale.com/u.cfm?d=1170402&m=100203&u=233101,https://d3e5kk0afz85hq.cloudfront.net/4360817-thumb.jpg,Online Sample Sale,"Shop exclusive discounts and very low prices in the Allegra James Online Sample Sale, hosted by Chicmi - available to shoppers in the US for just 5 days!",,"fashion,sample sale,online sale,flash sale",,2024-07-18 14:10:13.54
1170400,100203,Chicmi,2024-07-18 00:00:00.0,2024-08-11 00:00:00.0,2024-07-18 14:10:13.023,"Alchemy &amp; Sorcery Online Sample Sale (U,S)",https://d3e5kk0afz85hq.cloudfront.net/832779-preview.jpg,https://www.shareasale.com/u.cfm?d=1170400&m=100203&u=233101,https://d3e5kk0afz85hq.cloudfront.net/832779-thumb.jpg,Online Sample Sale,"Shop exclusive discounts and very low prices in the Alchemy &amp; Sorcery Online Sample Sale, hosted by Chicmi - available to shoppers in the US for just 5 days!",,"fashion,sample sale,online sale,flash sale",,2024-07-18 14:10:13.023
1157973,27868,"TOMTOP Technology Co., Ltd",2024-07-18 00:00:00.0,2024-08-31 00:00:00.0,2024-07-18 08:14:25.663,"65% OFF Silent Removable Fan Blade Fan Light Six Blade Fan Light With Remote Control,18.59?",https://img.tttcdn.com/product/xy/2000/2000/p/gu1/L/W/L6801W/L6801W-1-e7a7-x6ea.c2881.jpg,https://www.shareasale.com/u.cfm?d=1157973&m=27868&u=233101,https://img.tttcdn.com/product/xy/60/60/p/gu1/L/W/L6801W/L6801W-1-e7a7-x6ea.c2881.jpg,Home &amp; Garden,18.59? for Silent Removable Fan Blade Fan Light Six Blade Fan Light With Remote Control,,"Free Shipping, limited offers, flash sale",,2024-07-18 08:14:25.663
1157972,27868,"TOMTOP Technology Co., Ltd",2024-07-18 00:00:00.0,2024-08-31 00:00:00.0,2024-07-18 08:14:25.663,"41% OFF Ceiling Fans with Lights and Remote 42 Inch Retractable Fan Blade APP Control Suspension Rod Type 6 Speed Frequency Conversion Smart LED Fan Light for Bedroom Living Room,110.66?",https://img.tttcdn.com/product/xy/2000/2000/p/gu1/H/0/HS7007-1-42-220/HS7007-1-42-220-1-58d2-j7RO.7e534.jpg,https://www.shareasale.com/u.cfm?d=1157972&m=27868&u=233101,https://img.tttcdn.com/product/xy/60/60/p/gu1/H/0/HS7007-1-42-220/HS7007-1-42-220-1-58d2-j7RO.7e534.jpg,Home &amp; Garden,110.66? for Ceiling Fans with Lights and Remote 42 Inch Retractable Fan Blade APP Control Suspension Rod Type 6 Speed Frequency Conversion Smart LED Fan Light for Bedroom Living Room,,"Free Shipping, limited offers, flash sale",,2024-07-18 08:14:25.663
1157971,27868,"TOMTOP Technology Co., Ltd",2024-07-18 00:00:00.0,2024-08-31 00:00:00.0,2024-07-18 08:14:25.663,"59% OFF 16A 3.5KW Portable Electric Vehicle Charger with LED Screen Intelligent Temperature Control Anti-Theft Charging Equipmen,79.04?",https://img.tttcdn.com/product/xy/2000/2000/p/gu1/K/U/K23660EU/K23660EU-1-879b-6d0d.jpg,https://www.shareasale.com/u.cfm?d=1157971&m=27868&u=233101,https://img.tttcdn.com/product/xy/60/60/p/gu1/K/U/K23660EU/K23660EU-1-879b-6d0d.jpg,Car Accessories,79.04? for 16A 3.5KW Portable Electric Vehicle Charger with LED Screen Intelligent Temperature Control Anti-Theft Charging Equipment,,"Free Shipping, limited offers, flash sale",,2024-07-18 08:14:25.663
1157970,27868,"TOMTOP Technology Co., Ltd",2024-07-18 00:00:00.0,2024-08-31 00:00:00.0,2024-07-18 08:14:25.663,"43% OFF Tuya WiFi+Zigbee Intelligent Touched Screen Center Control Panel Support Voice Control,105.08?",https://img.tttcdn.com/product/xy/2000/2000/p/gu1/E/3/E23453/E23453-1-1cea-ubNP.jpg,https://www.shareasale.com/u.cfm?d=1157970&m=27868&u=233101,https://img.tttcdn.com/product/xy/60/60/p/gu1/E/3/E23453/E23453-1-1cea-ubNP.jpg,Smart Device &amp; Safety,105.08? for Tuya WiFi+Zigbee Intelligent Touched Screen Center Control Panel Support Voice Control,,"Free Shipping, limited offers, flash sale",,2024-07-18 08:14:25.663
1157969,27868,"TOMTOP Technology Co., Ltd",2024-07-18 00:00:00.0,2024-08-31 00:00:00.0,2024-07-18 08:14:25.663,"61% OFF A10PLUS High Clear 4K Projector: Dual WiFi, BT5.2, Android 11, Long-lasting LED Light Source,64.16?",https://img.tttcdn.com/product/xy/2000/2000/p/gu1/P/U/PAA5882-EU/PAA5882-EU-1-a8aa-Q5nt.jpg,https://www.shareasale.com/u.cfm?d=1157969&m=27868&u=233101,https://img.tttcdn.com/product/xy/60/60/p/gu1/P/U/PAA5882-EU/PAA5882-EU-1-a8aa-Q5nt.jpg,Video &amp; Audio,"64.16? for A10PLUS High Clear 4K Projector: Dual WiFi, BT5.2, Android 11, Long-lasting LED Light Source",,"Free Shipping, limited offers, flash sale",,2024-07-18 08:14:25.663
1157968,27868,"TOMTOP Technology Co., Ltd",2024-07-18 00:00:00.0,2024-08-31 00:00:00.0,2024-07-18 08:14:25.663,"59% OFF 1kg/0.1g Accurate Electrical Kitchen Scale,10.69?",https://img.tttcdn.com/product/xy/2000/2000/p/gu1/H/3/H37412-3/H37412-3-1-147a-wMLl.jpg,https://www.shareasale.com/u.cfm?d=1157968&m=27868&u=233101,https://img.tttcdn.com/product/xy/60/60/p/gu1/H/3/H37412-3/H37412-3-1-147a-wMLl.jpg,Home &amp; Garden,10.69? for 1kg/0.1g Accurate Electrical Kitchen Scale,,"Free Shipping, limited offers, flash sale",,2024-07-18 08:14:25.663
1157967,27868,"TOMTOP Technology Co., Ltd",2024-07-18 00:00:00.0,2024-08-31 00:00:00.0,2024-07-18 08:14:25.663,"37% OFF 21V 6inch Portable Electric Pruning Saws Rechargeable Small Wood Spliting Chainsaw One-handed Woodworking Tool (2pcs Batteries),42.77?",https://img.tttcdn.com/product/xy/2000/2000/p/gu1/E/2/E23645EU-2/E23645EU-2-1-3712-LCQH.jpg,https://www.shareasale.com/u.cfm?d=1157967&m=27868&u=233101,https://img.tttcdn.com/product/xy/60/60/p/gu1/E/2/E23645EU-2/E23645EU-2-1-3712-LCQH.jpg,Test Equipment &amp; Tools,42.77? for 21V 6inch Portable Electric Pruning Saws Rechargeable Small Wood Spliting Chainsaw One-handed Woodworking Tool (2pcs Batteries),,"Free Shipping, limited offers, flash sale",,2024-07-18 08:14:25.663
1157966,27868,"TOMTOP Technology Co., Ltd",2024-07-18 00:00:00.0,2024-08-31 00:00:00.0,2024-07-18 08:14:25.663,"80% OFF Andoer HD-M6X 36W Floor LED Video Light Half-moon Shaped Fill Light,56.99?",https://img.tttcdn.com/product/xy/2000/2000/p/gu1/D/T/D11922EU-T/D11922EU-T-1-730f-vpwK.jpg,https://www.shareasale.com/u.cfm?d=1157966&m=27868&u=233101,https://img.tttcdn.com/product/xy/60/60/p/gu1/D/T/D11922EU-T/D11922EU-T-1-730f-vpwK.jpg,Cameras &amp; Photo Accessories,56.99? for Andoer HD-M6X 36W Floor LED Video Light Half-moon Shaped Fill Light,,"Free Shipping, limited offers, flash sale",,2024-07-18 08:14:25.663
1157965,27868,"TOMTOP Technology Co., Ltd",2024-07-18 00:00:00.0,2024-08-31 00:00:00.0,2024-07-18 08:14:25.663,"17% OFF WLtoys 124010 Remote Control Car 1/12 2.4GHz 55KM/H High Speed Off Road Car 4WD Vehicle Gifts for Kids Adults,69.74?",https://img.tttcdn.com/product/xy/2000/2000/p/gu1/R/1/RM14690B-1/RM14690B-1-1-fdd8-4y35.jpg,https://www.shareasale.com/u.cfm?d=1157965&m=27868&u=233101,https://img.tttcdn.com/product/xy/60/60/p/gu1/R/1/RM14690B-1/RM14690B-1-1-fdd8-4y35.jpg,Toys &amp; Hobbies,69.74? for WLtoys 124010 Remote Control Car 1/12 2.4GHz 55KM/H High Speed Off Road Car 4WD Vehicle Gifts for Kids Adults,,"Free Shipping, limited offers, flash sale",,2024-07-18 08:14:25.663
1157964,27868,"TOMTOP Technology Co., Ltd",2024-07-18 00:00:00.0,2024-08-31 00:00:00.0,2024-07-18 08:14:25.663,"67% OFF Xiaomi MI Band 6 Smartwatch 1.56°Ø°Ø AMOLED BT5.0 Fitness Tracker with Portuguese Instruction Manual,26.96?",https://img.tttcdn.com/product/xy/2000/2000/p/gu1/P/1/PB0247B-1/PB0247B-1-1-66f5-aely.jpg,https://www.shareasale.com/u.cfm?d=1157964&m=27868&u=233101,https://img.tttcdn.com/product/xy/60/60/p/gu1/P/1/PB0247B-1/PB0247B-1-1-66f5-aely.jpg,Cellphone &amp; Accessories,26.96? for Xiaomi MI Band 6 Smartwatch 1.56°Ø°Ø AMOLED BT5.0 Fitness Tracker with Portuguese Instruction Manual,,"Free Shipping, limited offers, flash sale",,2024-07-18 08:14:25.663
1157963,27868,"TOMTOP Technology Co., Ltd",2024-07-18 00:00:00.0,2024-08-31 00:00:00.0,2024-07-18 08:14:25.663,"64% OFF ENCHEN Double Headed Shaver Z4 Pocket Shaver,16.73?",https://img.tttcdn.com/product/xy/2000/2000/p/gu1/P/2/PAA5442/PAA5442-1-80e0-eyTs.jpg,https://www.shareasale.com/u.cfm?d=1157963&m=27868&u=233101,https://img.tttcdn.com/product/xy/60/60/p/gu1/P/2/PAA5442/PAA5442-1-80e0-eyTs.jpg,Health &amp; Beauty,16.73? for ENCHEN Double Headed Shaver Z4 Pocket Shaver,,"Free Shipping, limited offers, flash sale",,2024-07-18 08:14:25.663
1157962,27868,"TOMTOP Technology Co., Ltd",2024-07-18 00:00:00.0,2024-08-31 00:00:00.0,2024-07-18 08:14:25.663,"61% OFF Rechargeable Dual Head Desk Lamp 360°„Rotary Adjustment Magnetic Fixation 2000mAh Battery Three Brightness Adjustments,26.96?",https://img.tttcdn.com/product/xy/2000/2000/p/gu1/L/B/L6786B/L6786B-1-0598-MabD.43316.jpg,https://www.shareasale.com/u.cfm?d=1157962&m=27868&u=233101,https://img.tttcdn.com/product/xy/60/60/p/gu1/L/B/L6786B/L6786B-1-0598-MabD.43316.jpg,Home &amp; Garden,26.96? for Rechargeable Dual Head Desk Lamp 360°„Rotary Adjustment Magnetic Fixation 2000mAh Battery Three Brightness Adjustments,,"Free Shipping, limited offers, flash sale",,2024-07-18 08:14:25.663
1156641,68967,Cafago,2024-07-18 00:00:00.0,2024-08-31 00:00:00.0,2024-07-18 06:10:25.71,"64% OFF,?26.96 Rechargeable Dual Head Desk Lamp,free shipping",https://img.tttcdn.com/product/xy/2000/2000/p/gu1/L/B/L6786B/L6786B-3-b784-DMXC.a2168.jpg,https://www.shareasale.com/u.cfm?d=1156641&m=68967&u=233101,https://img.tttcdn.com/product/xy/60/60/p/gu1/L/B/L6786B/L6786B-3-b784-DMXC.a2168.jpg,Table Lamps,Get 64% OFF Rechargeable Dual Head Desk Lamp 360°„Rotary Adjustment Magnetic Fixation 2000mAh Battery Three Brightness Adjustments,,"cafago£¨discounts,free shipping,Rechargeable Dual Head Desk Lamp",,2024-07-18 06:10:25.71
1156640,68967,Cafago,2024-07-18 00:00:00.0,2024-08-31 00:00:00.0,2024-07-18 06:10:25.71,"67% OFF,?18.59 Silent Removable Fan Blade Fan Light,free shipping",https://img.tttcdn.com/product/xy/2000/2000/p/gu1/L/L/L6801BL/L6801BL-1-7c1c-1r5k.d6332.jpg,https://www.shareasale.com/u.cfm?d=1156640&m=68967&u=233101,https://img.tttcdn.com/product/xy/60/60/p/gu1/L/L/L6801BL/L6801BL-1-7c1c-1r5k.d6332.jpg,Novelty lighting,Get 67% OFF Silent Removable Fan Blade Fan Light Six Blade Fan Light With Remote Control,,"cafago£¨discounts,free shipping,Silent Removable Fan",,2024-07-18 06:10:25.71
1156639,68967,Cafago,2024-07-18 00:00:00.0,2024-08-31 00:00:00.0,2024-07-18 06:10:25.71,"58% OFF,?10.22 Car Chargers 145W High Power Charging Adapter,free shipping",https://img.tttcdn.com/product/xy/2000/2000/p/gu1/K/0/K23370/K23370-1-7535-viEn.84250.jpg,https://www.shareasale.com/u.cfm?d=1156639&m=68967&u=233101,https://img.tttcdn.com/product/xy/60/60/p/gu1/K/0/K23370/K23370-1-7535-viEn.84250.jpg,Other Car Gadgets,Get 58% OFF Car Chargers 145W High Power Charging Adapter 2-Socket Power Splitter 12-24V with PD45W+Type-C+2 USB Ports LED Voltage Display for Car Truck SUV,,"cafago£¨discounts,free shipping,Car Chargers,2-Socket Power Splitter,12-24V",,2024-07-18 06:10:25.71
1156638,68967,Cafago,2024-07-18 00:00:00.0,2024-08-31 00:00:00.0,2024-07-18 06:10:25.71,"53% OFF,?13.94 150W Car Chargers PD+QC3.0 Quick Charge Adapter,free shipping",https://img.tttcdn.com/product/xy/2000/2000/p/gu1/K/4/K23304/K23304-1-dcff-Boh5.jpg,https://www.shareasale.com/u.cfm?d=1156638&m=68967&u=233101,https://img.tttcdn.com/product/xy/60/60/p/gu1/K/4/K23304/K23304-1-dcff-Boh5.jpg,Other Car Gadgets,Get 53% OFF 150W Car Chargers PD+QC3.0 Quick Charge Adapter,,"cafago£¨discounts,free shipping,Quick Charge Adapter",,2024-07-18 06:10:25.71
1156637,68967,Cafago,2024-07-18 00:00:00.0,2024-08-31 00:00:00.0,2024-07-18 06:10:25.71,"23% OFF,?69.74 WLtoys 124010 Remote Control Car,free shipping",https://img.tttcdn.com/product/xy/2000/2000/p/gu1/R/1/RM14690B-1/RM14690B-1-1-fdd8-4y35.jpg,https://www.shareasale.com/u.cfm?d=1156637&m=68967&u=233101,https://img.tttcdn.com/product/xy/60/60/p/gu1/R/1/RM14690B-1/RM14690B-1-1-fdd8-4y35.jpg,Cars,Get 23% OFF WLtoys 124010 Remote Control Car 1/12 2.4GHz 55KM/H High Speed Off Road Car 4WD Vehicle Gifts for Kids Adults,,"cafago£¨discounts,free shipping,WLtoys 124010 Remote Control Car,55KM/H High Speed",,2024-07-18 06:10:25.71
1156636,68967,Cafago,2024-07-18 00:00:00.0,2024-08-31 00:00:00.0,2024-07-18 06:10:25.71,"62% OFF,?79.04 16A 3.5KW Portable Electric Vehicle Charger,free shipping",https://img.tttcdn.com/product/xy/2000/2000/p/gu1/K/U/K23660EU/K23660EU-1-879b-jRaR.jpg,https://www.shareasale.com/u.cfm?d=1156636&m=68967&u=233101,https://img.tttcdn.com/product/xy/60/60/p/gu1/K/U/K23660EU/K23660EU-1-879b-jRaR.jpg,Car Charger,Get 62% OFF 16A 3.5KW Portable Electric Vehicle Charger with LED Screen Intelligent Temperature Control Anti-Theft Charging Equipment,,"cafago£¨discounts,free shipping,Electric Vehicle Charger,LED Screen",,2024-07-18 06:10:25.71
1156635,68967,Cafago,2024-07-18 00:00:00.0,2024-08-31 00:00:00.0,2024-07-18 06:10:25.71,"45% OFF,?110.59 Ceiling Fans with Lights and Remote,free shipping",https://img.tttcdn.com/product/xy/2000/2000/p/gu1/H/0/HS7007-1-42-220/HS7007-1-42-220-6-157f-sYlz.e5528.jpg,https://www.shareasale.com/u.cfm?d=1156635&m=68967&u=233101,https://img.tttcdn.com/product/xy/60/60/p/gu1/H/0/HS7007-1-42-220/HS7007-1-42-220-6-157f-sYlz.e5528.jpg,Ceiling Lights,Get 45% OFF Ceiling Fans with Lights and Remote APP Control 6 Speed Frequency Conversion Smart LED Fan Light for Bedroom Living Room,,"cafago£¨discounts,free shipping,Ceiling Fans with Lights and Remote",,2024-07-18 06:10:25.71
1156634,68967,Cafago,2024-07-18 00:00:00.0,2024-08-31 00:00:00.0,2024-07-18 06:10:25.71,"61% OFF,?78.99 Cordless Nailing Machine Electric Stapler,free shipping",https://img.tttcdn.com/product/xy/2000/2000/p/gu1/E/L/E24544BL/E24544BL-1-58e9-9oDI.jpg,https://www.shareasale.com/u.cfm?d=1156634&m=68967&u=233101,https://img.tttcdn.com/product/xy/60/60/p/gu1/E/L/E24544BL/E24544BL-1-58e9-9oDI.jpg,Other,"Get 61% OFF Cordless Nailing Machine Electric Stapler with 200pcs 32mm and 200pcs 50mm Nails (Delivered without Battery,Compatible with Makita Batteries)",,"cafago£¨discounts,free shipping,Cordless Nailing Machine,Electric Stapler",,2024-07-18 06:10:25.71
1156633,68967,Cafago,2024-07-18 00:00:00.0,2024-08-31 00:00:00.0,2024-07-18 06:10:25.71,"47% OFF,?37.19 Retractable Garden Hose Reel,free shipping",https://img.tttcdn.com/product/xy/2000/2000/p/gu1/H/1/H47599BL-1/H47599BL-1-1-c323-yxeZ.jpg,https://www.shareasale.com/u.cfm?d=1156633&m=68967&u=233101,https://img.tttcdn.com/product/xy/60/60/p/gu1/H/1/H47599BL-1/H47599BL-1-1-c323-yxeZ.jpg,Hardware Accessories,Get 47% OFF Retractable Garden Hose Reel 53 FT Hose Reel with Adjustable 7-Function Sprayer Nozzle /Adapters Manual Rewind System for Garden / Yard Watering Car Washing,,"cafago£¨discounts,free shipping,Retractable Garden Hose Reel,53 FT Hose Reel",,2024-07-18 06:10:25.71
1156632,68967,Cafago,2024-07-18 00:00:00.0,2024-08-31 00:00:00.0,2024-07-18 06:10:25.71,"52% OFF,?24.19 Outdoor Water Misting Cooling System,free shipping",https://img.tttcdn.com/product/xy/2000/2000/p/gu1/H/0/H48040EU-30/H48040EU-30-1-024a-v3oz.jpg,https://www.shareasale.com/u.cfm?d=1156632&m=68967&u=233101,https://img.tttcdn.com/product/xy/60/60/p/gu1/H/0/H48040EU-30/H48040EU-30-1-024a-v3oz.jpg,Other,"Get 52% OFF Outdoor Water Misting Cooling System, 98Ft (30M) Misting Line/16 Brass Mist Nozzles/3/4'' Brass Adapter, Misters for Outside Patio Garden Backyard",,"cafago£¨discounts,free shipping,Outdoor Water Misting Cooling System",,2024-07-18 06:10:25.71
1153920,27475,SmallRig,2024-07-15 00:00:00.0,2024-12-31 00:00:00.0,2024-07-17 23:04:17.117,$39.99 BMPCC  6K Pro standard cage,https://static.shareasale.com/image/27475/deal/bmpcc6kprocage.png,https://www.shareasale.com/u.cfm?d=1153920&m=27475&u=233101,,Best Deal,Price dropped $60 on this standard cage!,,,No code needed,2024-07-17 23:04:18.183
1153000,41404,Health Products For You,2024-07-14 00:00:00.0,2024-08-19 00:00:00.0,2024-07-17 20:14:47.45,Prime Week Deals,,https://www.shareasale.com/u.cfm?d=1153000&m=41404&u=233101,,,10% off with max all $25,,,HPFYP10,2024-07-17 20:14:47.45
1075046,27868,"TOMTOP Technology Co., Ltd",2024-07-17 00:00:00.0,2024-08-31 00:00:00.0,2023-11-24 02:24:56.713,"[EU Warehouse] SCULPFUN S30 Ultra 33W Laser Engraver,719",https://img.tttcdn.com/product/xy/2000/2000/p/gu1/R/U/RTOXY-S30U33W-EU/RTOXY-S30U33W-EU-1-2ecf-YVEU.jpg,https://www.shareasale.com/u.cfm?d=1075046&m=27868&u=233101,https://img.tttcdn.com/product/xy/60/60/p/gu1/R/U/RTOXY-S30U33W-EU/RTOXY-S30U33W-EU-1-2ecf-YVEU.jpg,Laser Equipment,"719? for SCULPFUN S30 Ultra 33W Laser Engraver Automatic Air Assist 600x600mm Engraving Area, Free shipping from Germany",,"EU Warehouse, free shipping, flash sale",TUSITIO3DS3D,2024-07-17 07:56:33.117
1118744,68967,Cafago,2024-07-19 00:00:00.0,2024-08-31 00:00:00.0,2024-06-19 06:39:25.657,"Code: ED0017,?719 SCULPFUN S30 Ultra 33W Laser Engraver,free shipping",https://img.tttcdn.com/product/xy/2000/2000/p/gu1/O/S/OSB0017US/OSB0017US-1-31e7-Sg16.jpg,https://www.shareasale.com/u.cfm?d=1118744&m=68967&u=233101,https://img.tttcdn.com/product/xy/60/60/p/gu1/O/S/OSB0017US/OSB0017US-1-31e7-Sg16.jpg,3D Printer &amp; Supplies,Get Code:ED0017 SCULPFUN S30 Ultra 33W Laser Engraver 600x600mm Engraving Area Automatic Air Assist,,"cafago£¨discounts,free shipping,SCULPFUN S30 Ultra 33W Laser Engraver,600x600mm Engraving Area",ED0017,2024-07-17 05:51:36.283
